,pca-0,pca-1,pca-2,pca-3,pca-4,pca-5,pca-6,pca-7,pca-8,pca-9
0,-14.14700698852539,-0.3389953374862671,-3.2951340675354004,-1.4548639059066772,-1.82943856716156,-0.13263659179210663,-0.16123495995998383,1.3131183385849,1.135096549987793,2.3051090240478516
1,-14.371370315551758,-0.7408185601234436,-3.131465435028076,-0.7534277439117432,-1.2413794994354248,0.35521942377090454,0.2921406924724579,0.6659516096115112,1.6297739744186401,2.1119508743286133
2,-13.916658401489258,-0.9926365613937378,-2.877361536026001,-0.3384464979171753,-1.190346360206604,0.6512635350227356,-0.11588017642498016,0.13929924368858337,1.6465529203414917,2.836714029312134
3,-14.247750282287598,-3.8457233905792236,-0.7023375630378723,1.9997519254684448,1.4769502878189087,-1.0394257307052612,-0.5839035511016846,1.3509492874145508,1.4590744972229004,1.1057813167572021
4,-13.762444496154785,-2.5026230812072754,-0.7629129886627197,2.922057867050171,0.38537466526031494,-0.9593169093132019,0.03518154099583626,2.503563404083252,-0.20548683404922485,1.4202532768249512
5,-12.917202949523926,-0.7856641411781311,-0.729552686214447,1.4845104217529297,-0.5180923938751221,-1.0047528743743896,3.5963356494903564,2.418236017227173,0.2317088544368744,1.3475953340530396
6,-13.098479270935059,-0.14128850400447845,-1.1816282272338867,1.3269003629684448,-2.5742390155792236,-0.674315869808197,0.9699718952178955,3.0477423667907715,0.006725884974002838,1.5781242847442627
7,-13.245382308959961,1.0490803718566895,-1.1445896625518799,-0.45342329144477844,-2.416386127471924,0.253072053194046,2.031080484390259,1.8890838623046875,0.7066866755485535,2.386976480484009
8,-4.5806660652160645,2.82527756690979,3.6615676879882812,-0.46933215856552124,1.1224738359451294,-0.15009577572345734,2.068159341812134,1.4963994026184082,2.927090644836426,1.6715375185012817
9,3.1157634258270264,1.3924205303192139,7.690741539001465,1.3568843603134155,-1.8409323692321777,4.289913654327393,1.9565082788467407,0.5954792499542236,5.246763229370117,5.047922134399414
10,3.3614251613616943,2.631988763809204,9.339944839477539,0.6111161112785339,-1.4620401859283447,3.0008652210235596,1.8242906332015991,0.2623540163040161,4.08355712890625,4.921187877655029
11,3.177751064300537,3.096393585205078,8.737788200378418,-0.7432006001472473,-1.8308659791946411,2.130950689315796,2.9493002891540527,0.16302278637886047,1.3515535593032837,2.0844318866729736
12,1.835551381111145,5.816007137298584,7.589540958404541,-3.7658727169036865,-2.957317352294922,1.175697684288025,2.4193241596221924,-2.387294054031372,1.5279273986816406,1.6741390228271484
13,-8.328892707824707,6.173569202423096,6.109938621520996,-5.042631149291992,-2.9980850219726562,2.237053394317627,1.032718300819397,-0.7610886693000793,1.1659667491912842,-0.45519575476646423
14,-12.431231498718262,4.036463260650635,4.325817108154297,-2.6166343688964844,-1.7919660806655884,2.921982526779175,1.7820384502410889,-1.2085912227630615,0.2736484706401825,-0.7686988711357117
15,-14.327759742736816,1.5258954763412476,3.0537660121917725,-0.7613715529441833,-0.49762141704559326,1.6583325862884521,0.818244993686676,0.3046800196170807,1.1267285346984863,-0.7484313249588013
16,-14.876967430114746,0.8367937803268433,1.045989751815796,0.8801202774047852,0.3832327425479889,0.9332429766654968,0.22169789671897888,-0.18461154401302338,-0.339505672454834,0.28933483362197876
17,-14.743569374084473,-0.13031108677387238,0.6696227192878723,-0.9825268387794495,0.18362222611904144,-0.08889511972665787,1.0528677701950073,-0.3385814428329468,0.5207329392433167,0.48602309823036194
18,-13.052813529968262,0.030257312580943108,0.4496888220310211,-1.5800378322601318,-0.9679355621337891,2.1566567420959473,0.9936165809631348,-0.4536131024360657,1.2837271690368652,0.436735600233078
19,-13.79188346862793,-0.12070398777723312,2.639782667160034,-0.3474406599998474,-1.4749709367752075,1.2135804891586304,-2.269989490509033,-2.2923567295074463,0.8903876543045044,1.5940481424331665
20,-14.454591751098633,0.2422981709241867,2.744194269180298,-0.3274601995944977,1.543919563293457,-0.13447816669940948,-0.8238042593002319,-1.0726642608642578,0.4343503415584564,1.6836341619491577
21,-14.412161827087402,0.5370789170265198,1.6882898807525635,-0.7642587423324585,0.24713313579559326,-0.6109423041343689,0.9522237777709961,0.030405277386307716,-0.02805091068148613,0.22159963846206665
22,-15.022552490234375,0.26923781633377075,1.203009843826294,-0.17007748782634735,-1.8688883781433105,-0.19456659257411957,0.30572471022605896,0.9392400979995728,-0.7660874128341675,-0.04397381842136383
23,-15.34672737121582,0.5289789438247681,-0.8491750359535217,-0.16141441464424133,-2.169286012649536,-1.1801867485046387,1.053797721862793,0.7828322649002075,0.45256489515304565,0.681780993938446
24,-15.672338485717773,-0.6572022438049316,-1.4623560905456543,0.061676885932683945,-1.6837868690490723,-0.6676628589630127,-0.6113823056221008,0.9321449398994446,-0.06586170196533203,-0.7184816598892212
25,-15.75451946258545,-1.2554713487625122,-1.1568344831466675,0.605116069316864,-0.060576602816581726,-1.077280879020691,0.10973411798477173,-0.04824335128068924,0.1307867020368576,0.6460341811180115
26,-15.224178314208984,-0.9051295518875122,-0.44887447357177734,0.27144166827201843,0.24947649240493774,-0.8131327629089355,-0.5742201209068298,0.4947810173034668,-0.5572190880775452,1.257781982421875
27,-14.428186416625977,-0.7008758783340454,0.5586888790130615,0.046102140098810196,0.6949317455291748,-1.525281548500061,-0.3447296917438507,1.1768276691436768,-0.7237940430641174,1.1318024396896362
28,-14.325990676879883,-1.134793996810913,-0.0106712207198143,-1.371477484703064,-1.9064208269119263,-0.13695725798606873,-0.3858925700187683,1.2763655185699463,-0.6691938638687134,0.46677103638648987
29,-14.535000801086426,-2.1741392612457275,-0.5845881104469299,-0.546172022819519,-1.2401020526885986,0.21339480578899384,1.0558152198791504,0.15138737857341766,-1.2168757915496826,-0.1535404771566391
30,-15.198527336120605,-3.141632556915283,-0.32971814274787903,-0.44113689661026,-1.5458545684814453,-0.5846414566040039,-0.04558765888214111,-0.3634306490421295,-0.6998704075813293,-0.2673305869102478
31,-14.842731475830078,-4.38365364074707,-0.580112099647522,0.23203404247760773,0.18762940168380737,-0.7573564052581787,-0.40872082114219666,0.9248306751251221,-0.08445210009813309,0.007643585093319416
32,-14.540435791015625,-4.670525550842285,-0.33950790762901306,0.15405626595020294,-0.03249438852071762,0.06107877567410469,-0.43825194239616394,0.7472215294837952,-0.6830713748931885,-0.09432221949100494
33,-14.698562622070312,-4.808823108673096,0.12541182339191437,0.7707741260528564,-0.08652547001838684,-0.5158535838127136,0.2890159785747528,0.5100705623626709,-0.524959921836853,-0.616210401058197
34,-14.14281177520752,-3.0259029865264893,-0.5788586139678955,0.604504406452179,-2.8395578861236572,-0.10788855701684952,-1.0404433012008667,-1.061415433883667,-0.14740867912769318,-1.0112439393997192
35,-14.364644050598145,-2.5760083198547363,-0.28816527128219604,-0.7238196730613708,-1.0296093225479126,-1.4613876342773438,-0.3996666371822357,-1.3726190328598022,0.253507524728775,-0.6208474636077881
36,-10.895136833190918,-0.916186511516571,3.525430202484131,1.235005259513855,2.758639335632324,-2.238124370574951,-3.7163572311401367,-3.0140161514282227,4.272002220153809,-2.7623660564422607
37,-7.491518497467041,-2.09138822555542,6.704961776733398,5.796512126922607,3.86220121383667,-0.8590875267982483,-3.5321178436279297,-1.155367136001587,2.9539599418640137,0.21317563951015472
38,-4.042466163635254,1.5097471475601196,9.7306489944458,2.9676918983459473,3.3268308639526367,-2.339974880218506,0.15350665152072906,-1.883460521697998,-1.2754815816879272,1.4153423309326172
39,1.6778417825698853,5.26867151260376,7.622074127197266,-3.483168601989746,0.28261375427246094,-0.6466179490089417,1.5775688886642456,0.32221531867980957,0.8240752220153809,1.3835227489471436
40,-2.2871506214141846,7.122354030609131,5.626087188720703,-4.325510501861572,-1.5322567224502563,3.3926992416381836,1.9124937057495117,-1.2054328918457031,1.7335596084594727,0.0026600889395922422
41,-9.89885425567627,6.188521385192871,3.386040687561035,-2.6701207160949707,-0.4754165709018707,4.20418643951416,1.809962511062622,0.4304176867008209,1.9318962097167969,2.328064441680908
42,-11.917638778686523,4.313946723937988,2.9023969173431396,-1.5672023296356201,-1.3786301612854004,2.9799842834472656,0.8701752424240112,1.3214277029037476,-1.202096939086914,0.12798231840133667
43,-13.905228614807129,2.7734763622283936,2.450409412384033,-2.0362865924835205,-0.687461256980896,0.14303439855575562,2.176872491836548,-0.6685319542884827,-0.8386358618736267,-1.886355996131897
44,-15.547128677368164,0.7375482320785522,1.1215506792068481,-1.1910924911499023,-1.259575605392456,0.08395693451166153,-0.47407495975494385,0.010954172350466251,-0.2609098255634308,-1.7312278747558594
45,-15.612256050109863,-0.4391610324382782,0.33914095163345337,0.6851223707199097,0.534864068031311,0.6214388608932495,-0.799254298210144,-0.08499027043581009,0.5498968362808228,-0.018587347120046616
46,-15.230414390563965,-0.8766914010047913,0.013499444350600243,0.8755464553833008,0.9248175024986267,-0.27719447016716003,-0.24960091710090637,-0.14016473293304443,1.0994033813476562,0.30922985076904297
47,-14.866870880126953,-0.49252453446388245,-0.3257768154144287,0.6803199648857117,-0.10776375979185104,-0.22801350057125092,-0.7311830520629883,0.3008420765399933,0.3399645984172821,1.1383657455444336
48,-14.725631713867188,0.45710352063179016,-1.201225996017456,-0.675624430179596,-1.3772270679473877,0.208981454372406,0.5721818208694458,0.5031469464302063,0.7842654585838318,1.9552136659622192
49,-14.774346351623535,-0.47772061824798584,-1.516008973121643,-0.09831497073173523,-1.7599372863769531,0.27557218074798584,0.22860078513622284,1.0939266681671143,1.1576274633407593,1.3077560663223267
50,-15.426730155944824,-0.7340509295463562,-1.1571919918060303,0.548101007938385,-1.8108186721801758,-0.43805837631225586,0.6632611751556396,0.21397410333156586,0.7690194845199585,0.9657825231552124
51,-15.299224853515625,-1.425616979598999,-0.6579869389533997,0.6995072960853577,-1.3153822422027588,-1.2094075679779053,0.2617255449295044,-0.07137981802225113,0.45906782150268555,-0.5076741576194763
52,-15.261995315551758,-1.2984787225723267,-0.2627600133419037,0.13356204330921173,-1.932093858718872,-1.4438824653625488,-0.2840977609157562,-0.6401019096374512,-0.12487152963876724,-0.8108415603637695
53,-13.231779098510742,1.271661400794983,-0.8529099822044373,-1.3780186176300049,0.9963315725326538,-2.7852935791015625,-1.7050464153289795,-0.042016904801130295,2.3072965145111084,1.5438555479049683
54,-13.516036033630371,2.499180316925049,1.6668649911880493,1.6030536890029907,2.3086349964141846,-1.6026266813278198,-2.146240234375,-0.5653806328773499,0.41329842805862427,-0.458748459815979
55,-13.498177528381348,1.8222465515136719,2.4668478965759277,1.4092069864273071,1.1567319631576538,-0.19142021238803864,0.31651976704597473,-0.8799039125442505,-1.2696658372879028,-0.33824092149734497
56,-13.199443817138672,1.7632375955581665,1.8173739910125732,-1.570137858390808,-1.3532618284225464,-0.06608216464519501,1.1547470092773438,-1.3443745374679565,-0.11369463801383972,1.111797571182251
57,-14.503875732421875,0.1974037140607834,0.012181130237877369,-1.5644264221191406,-0.6148673295974731,0.6563876867294312,-0.16723287105560303,-0.28928565979003906,-0.3703884184360504,0.5087412595748901
58,-15.469221115112305,0.5581867694854736,-1.6056534051895142,-1.2842944860458374,-2.0479917526245117,0.23340436816215515,0.22118698060512543,0.30178120732307434,0.5488649606704712,0.040825337171554565
59,-14.503199577331543,-1.071552038192749,-2.996262550354004,-0.5235252380371094,-1.4023144245147705,1.2198776006698608,-0.36201000213623047,0.4800655245780945,0.5808112621307373,1.7519570589065552
60,-15.005834579467773,-1.3692667484283447,-3.701622724533081,0.40757304430007935,0.14827260375022888,-1.4739652872085571,-1.0453534126281738,0.24943841993808746,-0.03318800777196884,0.18077589571475983
61,-14.661900520324707,-1.6311964988708496,-2.9652509689331055,0.2621661126613617,-0.9097318649291992,-0.433285653591156,-1.0872454643249512,-1.0758975744247437,-0.3557146191596985,-1.1981394290924072
62,-14.464969635009766,-3.5478250980377197,-1.0125426054000854,0.9276719689369202,0.8669131994247437,-2.05519437789917,-0.6830158233642578,-0.6266241669654846,0.524716854095459,0.4989210069179535
63,-11.930617332458496,-0.9543709754943848,1.9944438934326172,1.5511841773986816,0.6229814887046814,-0.748735785484314,-4.665352821350098,0.5210195779800415,2.025421619415283,-1.3517029285430908
64,-8.728171348571777,-1.7632278203964233,5.249054431915283,6.181091785430908,5.550450801849365,-1.7607223987579346,2.5883915424346924,0.865668773651123,1.6321783065795898,-3.8923606872558594
65,-3.351656913757324,-2.1181604862213135,6.850459098815918,5.058074474334717,0.18864838778972626,-2.9020192623138428,0.5328348875045776,-0.04349399358034134,-3.6786015033721924,-3.9575557708740234
66,-1.7159087657928467,0.006166136357933283,7.179996490478516,0.4531611502170563,-2.1388888359069824,-2.633188486099243,1.133651614189148,-1.4345461130142212,-1.3511196374893188,-1.920255422592163
67,-4.5769572257995605,3.0047123432159424,7.49705696105957,-0.20634470880031586,-3.5901942253112793,-0.8993700742721558,0.2698017954826355,-1.9953607320785522,1.5964709520339966,-0.8525169491767883
68,-7.818458080291748,2.3493399620056152,6.239258289337158,-0.5310200452804565,0.33342474699020386,-0.37081605195999146,1.0967732667922974,-0.42438939213752747,2.709176540374756,0.22432096302509308
