,umap-0,umap-1,umap-2
377,6.030004995331027,6.032670731187172,-3.7262269773155907
378,6.182649070517462,6.2196502271189305,-3.798127887982086
379,,,
380,,,
381,,,
382,,,
383,6.117187240621718,6.091353180224198,-4.295308218799273
384,,,
385,,,
386,5.500783509699706,6.8466581327452944,-3.56220038525617
387,5.959918689364664,6.836697498572533,-3.694192294223655
388,,,
389,6.457421890856685,7.340371482810432,-2.398198370989351
390,,,
391,6.535751499135195,7.400658636334103,-2.7158117486470887
392,7.086505120447795,6.952747970112033,-3.6474537998612337
393,6.764967901024732,6.413434374128548,-4.231606961018578
394,,,
395,5.441246357902823,6.400685997496126,-4.156154044338432
396,5.5366918236904805,6.561403597784015,-3.8268770279642594
397,5.609501082242119,6.588753877882034,-3.74687787660456
398,,,
399,5.462783684659417,6.076068245106228,-4.105197717029832
400,,,
401,5.681306281577818,5.894132227555108,-4.149163750125172
402,5.901617857426434,5.88697998596727,-4.187350007412483
403,5.794492546573069,5.869438126593119,-4.068992955166713
404,,,
405,,,
406,6.228228115013836,5.732230891016393,-3.340254948596124
407,6.5466181048726435,5.871892925461149,-3.466335879767639
408,6.959384525060699,6.108671391594701,-4.672013300028434
409,,,
410,6.466056744551004,5.883725867134818,-4.3732157255312805
411,5.692658022041211,6.5288670645011475,-4.680181928601596
412,5.827852755726426,6.415095033892133,-4.89639462320794
413,5.02608416366928,6.759685169178587,-3.8630399147067798
414,5.245085061721093,6.986651382110245,-3.8723526636315913
415,,,
416,,,
417,6.867137559321983,7.3255328518953275,-4.130955253146615
418,,,
419,7.07715121942158,6.221169514146417,-5.378902700867131
420,7.028948422522342,6.4882360945201984,-5.5397132132348785
421,7.146851840947939,7.046041151797136,-5.35380264776528
422,7.484747963866316,7.095526001296347,-5.2712491117975935
423,,,
424,7.366485082250228,6.800317097325717,-4.843635801357431
425,,,
426,6.119312865786524,6.472113384758942,-5.197182620706732
427,,,
428,,,
429,,,
430,5.99752983325201,5.91673705057586,-4.142186677457402
431,5.980041742876645,5.963386533398039,-4.173264313864691
432,5.882352934587086,5.872813460409488,-4.048132100205748
433,,,
434,6.136290223527804,5.868524646614449,-3.9137070680389936
435,,,
436,,,
437,,,
438,7.118078548752167,5.924940234832409,-4.877528357635968
439,,,
440,6.129972125593603,6.2618371288919725,-5.116798710703995
441,6.358207432688468,6.399531559598112,-5.252133760514869
442,,,
443,7.3426719380787056,6.148249901915377,-5.889683795751554
444,6.868539986545923,6.440527527913899,-5.713955760459308
445,,,
446,,,
447,6.652910648442182,6.236224146655581,-4.348827406461334
448,6.710950416319448,6.2461997849494635,-4.360601038328899
449,5.765933462398288,6.1528746165680595,-3.411289915654712
450,,,
451,,,
452,6.772169056593804,6.248341966905521,-3.303185201581536
453,,,
454,6.845986630672771,6.910862847669643,-3.994351515280135
455,6.614507701498634,6.75670328422207,-4.3299680223488215
456,6.148112832733634,6.576697684631241,-4.541543823849774
457,,,
458,,,
459,,,
460,,,
461,,,
462,5.663820262379675,6.304400419713581,-3.0931718050692525
463,6.317153917482253,5.805876324992383,-3.001635432130559
464,6.623671149507391,5.960937266399249,-3.4276435691757614
465,,,
466,,,
467,,,
468,,,
469,,,
470,,,
471,,,
472,5.8122180774742604,5.822049435038999,-4.055050223589777
473,,,
474,6.062787543147609,5.853565856662626,-4.00205526797522
475,,,
476,,,
477,5.918455793214822,6.371654215934022,-4.884586810399545
478,,,
479,,,
480,7.424135658043157,6.653652496997817,-5.793961105828493
481,,,
482,7.395380265826424,7.024418106931765,-5.4114874080075035
483,7.067778412986558,6.540221623277082,-5.149000405807458
484,,,
485,,,
486,,,
487,5.352924774456439,6.401136847579122,-4.245350483037967
488,,,
489,6.669517009625291,7.2598963296669625,-4.420101044101515
490,,,
491,6.5675784826044294,5.992518738901957,-3.3840128430594842
492,6.70662245743947,6.0965839213632,-3.407253752125708
493,6.728264226475718,6.058269624107738,-3.3938553193500796
494,6.810667682477401,6.1852556405742,-3.4387106891592683
495,,,
496,5.980917268115295,6.086935347143886,-4.071451357208306
497,,,
498,,,
499,,,
500,,,
501,,,
502,,,
503,,,
504,,,
505,6.9998786759251725,6.492648057110467,-6.150510485225564
506,,,
507,5.972220333191942,6.6643992325609425,-2.4153766494473348
508,,,
509,,,
510,,,
511,7.062808458028162,6.551207863429558,-3.7845667451244944
512,,,
513,,,
514,,,
515,5.489687892879689,6.08083448194094,-4.081191086217426
516,,,
517,5.7564509249718006,6.058828368683783,-3.7741226068357263
518,5.803238035988665,6.13365668291591,-3.7286585125946643
519,,,
520,6.072914642756316,5.8147589940106394,-3.203579589784355
521,,,
522,,,
523,6.932298473719474,6.991320416812513,-3.847104535993558
524,6.9661294707269095,7.339321094542178,-4.022877849302606
525,,,
526,,,
527,,,
528,6.159722298966015,5.87004748553868,-4.464581243942997
529,,,
530,,,
531,,,
532,5.080888947594899,6.945346654190251,-2.949805862427944
533,5.6358469915020475,6.591498538856262,-3.123317765139492
534,,,
535,,,
536,7.208979192132597,7.057059008219558,-3.676123014890505
537,7.106718612408103,7.117244673774946,-3.7352892109993405
538,,,
539,,,
540,,,
541,7.05590976354829,7.274311427353658,-3.455048193278668
542,7.073352788870488,7.195427278994399,-3.3114618678546655
543,,,
544,6.147803123525699,6.010486375093027,-3.7376465430802552
545,,,
546,,,
547,,,
548,,,
549,5.044171731122974,6.573514368800498,-2.360020263068733
550,,,
551,,,
552,6.322536603116157,6.804978139756767,-1.7957180823667611
553,6.328536644392778,6.8879164413025915,-1.8980811648210105
554,6.283068458154257,6.182936772199028,-2.9480240068190957
555,6.363215151461571,6.068381138046503,-2.64378675543202
556,5.788893484258542,6.910844503635536,-1.4738629236273102
557,5.565921905816163,6.855557829315558,-1.5494326751958043
558,5.638983409452333,6.873993221001188,-1.5288069119593308
559,,,
560,6.132341588438186,7.103572378748806,-1.6061093959709594
561,6.618562133737769,7.053141204884874,-2.1719104219419423
562,6.9224640469520615,6.654675652520809,-3.0827917380092296
563,,,
564,6.998511958854792,6.706464743587449,-4.400069705853443
565,7.004388924349467,6.880093429171777,-4.290165498467757
566,,,
567,,,
568,,,
569,,,
570,,,
571,,,
572,,,
573,6.074991016438141,6.189136939148472,-4.630111798096132
574,,,
575,,,
576,5.9893549464058955,6.3565335538062735,-4.9492917344696306
577,,,
578,6.020436196166792,6.586313617269575,-5.206767256921204
579,5.381868338855412,6.467854996806816,-4.920408278437866
580,,,
581,,,
582,,,
583,5.117645214622263,6.548363080125903,-4.8993578531240365
584,,,
585,,,
586,,,
587,,,
588,,,
589,,,
590,,,
591,6.445078450445664,6.1563290429061075,-4.866211413571302
592,6.644222262036615,6.351219035303433,-5.019994579697906
593,6.762914014071455,6.471573464510759,-5.234278269216976
594,,,
595,7.595122708772535,6.403935804212874,-5.897884962986095
596,,,
597,5.189651941336369,6.51383690723549,-2.224775037663183
598,5.6166968690750005,6.55741543752337,-1.7588572866461363
599,,,
600,6.426130064490349,6.756075382863563,-1.8867485752337028
601,,,
602,7.174717933408013,5.996723918707405,-4.34150769482941
603,7.118264281120394,5.886106318101837,-4.6890663523268294
604,7.359661901213123,5.882249174995065,-5.540396162337093
605,,,
606,,,
607,6.917465906431357,6.6613501588153365,-5.72044045001814
608,,,
609,,,
610,,,
611,,,
612,5.136731666735605,6.711988870469456,-2.5300202151831175
613,,,
614,,,
615,6.633003986016158,6.469505898803047,-2.2111733464707464
616,6.764783101370595,6.402158608985828,-2.6539496073516946
617,6.993780397324825,6.324253251161538,-3.2555597492250397
618,7.195413389447093,5.909881310868334,-4.749085268396227
619,7.101421227824958,6.352596404395791,-4.657051296688137
620,,,
621,,,
622,5.57159285619356,6.59744095904791,-3.817441016185095
623,,,
624,5.240021342645287,6.32125884200189,-3.614456310497131
625,5.0050101365155815,6.4775292273134815,-2.793784068840839
626,5.589366074707752,6.417089083227101,-2.6781112179422424
627,,,
628,,,
629,,,
630,7.0766373564373435,5.998279906170878,-4.39111160790962
631,7.199500550843639,6.536892302181465,-5.217725373597537
632,,,
633,,,
634,6.9876406167153124,6.667374833130852,-4.712027338189559
635,,,
636,,,
637,,,
638,,,
639,5.407535668232362,6.9103492359023075,-1.7298113879385184
640,,,
641,5.865967256711249,6.958180312086633,-1.3886150628523157
642,,,
643,6.892592683674896,6.652237894659093,-2.947395958821732
644,6.782177996604038,6.510229318039511,-3.4918671532024868
645,6.843596930757186,6.650069009269808,-4.247354858516702
646,,,
647,6.593334397248357,6.70910489979511,-4.734725294843386
648,,,
649,,,
650,5.335541805675581,7.081264762414083,-4.224242035173397
651,,,
652,,,
653,6.986653032820019,7.321805259452398,-4.472279579582457
654,6.6475589422314565,6.1150650249810665,-4.568049012416786
655,,,
656,,,
657,,,
658,,,
659,,,
660,7.1317211581945905,6.520977821346288,-4.758865669773976
661,,,
662,5.977339215149599,6.694197089929465,-4.687844425868485
663,4.852688715286419,6.710255016767113,-2.7979844642434677
664,5.176916434170017,6.941189701098144,-2.1872822723302976
665,,,
666,5.784329826320276,7.004301562454044,-1.3364068815594168
667,,,
668,,,
669,6.676470427165058,6.517909038769742,-2.9002710271037846
670,6.867923242626433,6.869125670339773,-3.0747265511086446
671,,,
672,,,
673,,,
674,,,
675,,,
676,,,
677,,,
678,-5.154591956277404,-7.715044731942646,-0.4746439427420924
679,,,
680,,,
681,,,
682,6.299641325080123,6.243108991309018,-3.857648533755114
683,6.260280958018126,6.254288465197728,-4.02397651802684
684,6.132313104746871,6.318299644756538,-3.853590109337799
685,,,
686,,,
687,,,
688,,,
689,5.92171728099545,6.6370768303667225,-3.6815270421606376
690,5.62657332871586,6.588796381520921,-3.8393399285549563
691,5.249508427956882,6.565754684401352,-4.250682629790261
692,,,
693,5.5590447317058205,6.055579374769516,-4.015493447536241
694,,,
695,,,
696,,,
697,6.975441910070407,7.066404581118364,-5.715615091891516
698,,,
699,7.125984221870969,7.193378890884893,-3.4023373789792952
700,,,
701,,,
702,6.051586254911916,6.3465805203977945,-4.333981105645266
703,6.39775218786237,6.803293006276492,-4.873617273803028
704,,,
705,,,
706,5.593335445695273,6.435097687250884,-4.9717348554428735
707,,,
708,,,
709,6.204451286914534,5.995910729558096,-3.8041679795844265
710,6.141493781342444,5.8259393669900525,-3.740169232463129
711,6.049579647442583,6.255887730671993,-4.258214859695399
712,,,
713,,,
714,5.640150818012608,6.890214546952864,-3.1910461724202768
715,,,
716,,,
717,,,
718,7.123060551369792,6.145685241603434,-5.061073811088668
719,7.081296188854585,6.091212595841569,-5.0671453135642155
720,7.000363284685526,6.054281113036685,-4.964547783958844
721,,,
722,,,
723,,,
724,7.564506540104919,6.337303771247837,-5.8062096899862885
725,7.395025395835088,6.703889781989934,-5.733917117845612
726,,,
727,,,
728,7.319227978786539,6.714076361404599,-5.782821621657867
729,,,
730,,,
731,7.311762989538009,6.627170553099288,-5.687260280858362
732,7.6597134049560385,6.304717556853436,-5.940980563574093
733,,,
734,,,
735,6.0661592544168155,6.687687258228359,-3.8990047450534036
736,,,
737,,,
738,6.3980458071825055,7.5270179809278,-2.719314464248721
739,,,
740,,,
741,,,
742,,,
743,6.684847993431385,6.8284285902500255,-2.8055675215150595
744,,,
745,,,
746,7.1703976685074755,6.178777522680158,-5.242763971391551
747,,,
748,,,
749,,,
750,7.179990350652734,6.6667549191595885,-5.413290578636159
751,7.0726117630480605,7.060345570875312,-5.4695409447912615
752,,,
753,,,
754,7.1658093983857265,6.4410490039855155,-5.7614458759686995
755,7.575435218663404,6.147645373422054,-5.905874047754524
756,,,
757,,,
758,,,
759,,,
760,5.269153710318473,6.599352758793555,-5.11439656586009
761,5.048575048614427,6.596903433681063,-4.65303558691513
762,5.143300714091704,6.579137126140441,-4.487469072558968
763,5.9009166657539565,6.2980563164639065,-4.250314373118038
764,6.089352107328635,6.653199246448202,-4.5731655476726685
765,,,
766,5.327843242841766,6.762645154855676,-4.991287546166797
767,,,
768,,,
769,,,
770,6.5862272034201625,7.081844269951333,-3.8750518196498254
771,,,
772,7.010947618957841,6.932938295019517,-4.277738416270197
773,,,
774,,,
775,,,
776,7.2217229371123235,7.260587178789552,-4.231378726543656
777,7.387242801803889,6.76084151818471,-4.928783951786143
778,,,
779,7.485307622658146,5.841473860300409,-5.952161783632778
780,,,
781,,,
782,6.745179053743343,6.17737809919793,-3.4033731062063897
783,,,
784,7.118685123271529,5.85514253386967,-5.004591317571274
785,,,
786,7.075180314373599,6.567877068738623,-5.50993224470508
787,,,
788,,,
789,,,
790,,,
791,7.130603616366619,5.89384514797854,-4.993756451648126
792,,,
793,6.095521511385551,6.2488294378393965,-5.467939517091068
794,6.378785795246577,6.7112959827514755,-5.459848528088316
795,6.7302096111921905,6.946531213856065,-5.516489122770292
796,,,
797,6.877087286775684,6.945326415121822,-5.659389713469004
798,,,
799,,,
800,,,
801,,,
802,7.083642682003739,7.252776298070673,-4.429119681508095
803,,,
804,,,
805,6.917546908881799,7.065392862669596,-3.722934363033411
806,6.934055976891307,6.917844467014586,-3.868937625806528
807,,,
808,7.129482437513923,6.208459966355002,-5.089938081032593
809,,,
810,,,
811,,,
812,6.184445230065019,6.242243464238727,-5.448881020846168
813,,,
814,7.392556910051081,6.608552415177325,-5.7942365311340245
815,,,
816,,,
817,,,
818,,,
819,7.171744104902896,6.3708784936439,-5.94654872185551
820,,,
821,7.316795392960881,6.716176195635761,-5.777301938154536
822,7.302493784258389,6.6356497978067965,-5.7349376721788845
823,,,
824,,,
825,5.932173458603763,6.482325421797365,-5.079189502280157
826,,,
827,5.618113770502782,6.739502005146624,-5.099372515771658
828,,,
829,,,
830,,,
831,6.848372168235861,7.249064751158926,-3.3200068739004465
832,7.203223019331249,6.604975605893451,-3.8698748998201626
833,7.491846985619881,5.856237795024059,-5.942848988647962
834,7.24110969559268,6.9038430192047535,-5.68895892962665
835,,,
836,7.248234954387718,6.349984156624293,-4.1742002928024435
837,,,
838,7.020647942739632,5.926342857870621,-4.899701773850115
839,,,
840,,,
841,,,
842,,,
843,6.374068523896419,6.309187041760942,-3.1532725541909583
844,6.68164994094729,6.179438833556053,-3.149023331179092
845,7.196103051362351,5.937954080006275,-4.656362179260331
846,7.185740443905977,5.993953155923181,-5.155403208134625
847,,,
848,,,
849,,,
850,6.450638621265265,6.07426677131235,-3.138015433212188
851,6.654577270655149,6.1222870241383704,-3.1804969831008845
852,,,
853,,,
854,,,
855,,,
856,,,
857,7.213093124486002,6.735222162333366,-4.377334068789548
858,,,
859,,,
860,,,
861,,,
862,7.388014991513439,7.100233296892312,-5.340702049077445
863,7.3994184105192184,7.053234565589602,-5.348959556522605
864,7.05159447506451,6.432339223882563,-4.777843233741958
865,6.8717839584963745,6.649550206190466,-4.6545834812542735
866,5.965088395648029,6.207941052922099,-4.923841823446064
867,,,
868,,,
869,,,
870,,,
871,6.793270806909995,6.114145906729459,-5.213184960346731
872,,,
873,,,
874,,,
875,,,
876,,,
877,,,
878,6.626136433668087,6.261235828594674,-2.579127511885179
879,6.946541193000503,6.344597236124015,-3.3516387262726464
880,,,
881,,,
882,,,
883,,,
884,7.321842774731397,6.950805799488384,-5.533228029628779
885,7.334243790165285,6.9146687662041595,-5.633914658307063
886,,,
887,7.3517702060415875,6.865122868729742,-5.673106080483642
888,,,
889,6.856950257880081,7.187419846946507,-5.29640252185252
890,,,
891,5.086749273249287,6.409247021641553,-2.7034443116043763
892,,,
893,6.329875575607417,6.615951212353781,-1.9388810751940133
894,6.423690438255418,6.7373253484157125,-1.8964512308217851
895,,,
896,6.596756493181184,6.001959557623435,-3.222515145321512
897,,,
898,,,
899,,,
900,,,
901,5.171521761832608,6.370595325202618,-4.733828180555808
902,5.129400489198062,6.279557628243141,-3.7644285614276742
903,5.890001718216499,5.929084090991726,-3.3953996731867995
904,6.3878739536654034,5.995369207430166,-2.835927277216109
905,6.202458949189218,6.240066364753732,-2.8836602898064743
906,6.6944683739818815,6.139532969682118,-2.9349003625313417
907,,,
908,7.2139057543700025,5.89041909531837,-4.64554948069203
909,,,
910,7.506225678081271,5.870531771183777,-5.946985273422783
911,,,
912,,,
913,6.839288478919927,6.420179980548282,-5.936470860454095
914,6.0107918794216815,6.460509794824553,-5.433559139981072
915,,,
916,,,
917,,,
918,,,
919,,,
920,7.162722237770197,7.290824094174961,-3.627889735518692
921,,,
922,,,
923,,,
924,,,
925,6.066551847111711,6.318133790194647,-5.396285913170905
926,,,
927,5.526428026351417,6.348598069415244,-5.292152818976976
928,,,
929,,,
930,,,
931,,,
