,umap-0,umap-1,umap-2
0,2.9008258522649824,-4.124555465694472,-3.5469331557379475
1,3.0052048604424852,-3.9098695671916315,-3.5509127711726802
2,3.1165036082633693,-3.687666333136328,-3.688221758961752
3,3.4523418561446078,-3.0083871396084847,-1.5714346475971366
4,2.6677290238249753,-2.3607158354156863,-1.3678910365673322
5,1.327898601692615,-2.2059777308475392,-1.1257241173392383
6,0.045899586564639355,-1.9678981825815958,-0.9796906650605497
7,0.11000336747747574,-2.1476787166638247,-1.1184185299490392
8,-1.92852143748901,-1.8171366234992776,0.3022888665432825
9,-1.2691881728120136,-1.2077980173993854,0.968429839915723
10,-1.548864745435316,-1.395158072387979,0.9524677424852445
11,-2.1073666917103613,-1.8031039265035753,0.7571512712829677
12,-2.596077559736007,-2.381360691674701,0.1990196197476123
13,-2.6364134588925885,-2.9498767582924934,-0.1360620466889999
14,-1.9762186821962286,-3.8333801785547243,-0.4780145792043177
15,-1.4977803262821396,-4.061541843620736,-0.41218178037114267
16,2.4198950645074997,-3.6234232712310135,0.058630291063089535
17,3.174020530257129,-3.2231731195601974,-3.053484739717317
18,-0.8655685235434712,-4.189219129777064,0.8372448470451798
19,-1.5757560834238185,-3.9308939582601012,1.6735612724666473
20,-1.6024063866733675,-3.20617064636288,1.7936411689150973
21,0.025507845386167627,-4.3461805514595415,-1.718019262036462
22,0.5662660385670644,-4.374854490421405,-2.0810886155418205
23,2.1880707168772693,-4.482932392855411,-2.755062749850984
24,3.2233872185079284,-4.423738309775214,-2.2661910738508713
25,3.923450571032101,-3.5755240083174233,-1.822358460124911
26,3.5399051150828362,-3.1074366425955335,-2.7825406307866856
27,2.868312917870979,-2.652709338991309,-2.6778488592790226
28,2.4485121756554915,-2.968246111768681,-1.5865055592112451
29,2.5942130276850244,-3.104219035684877,-1.4502247368172674
30,3.212872540560652,-3.158794191539039,-0.800030310236957
31,3.311622221579608,-2.9504839857367804,-0.676975170761729
32,3.4397970307309023,-3.0323616776315045,-0.6459776939524187
33,3.3971711324987264,-2.9377330109439774,-0.5802683915808073
34,3.406825734760016,-3.134269814792893,-0.434381421228135
35,3.255181653210462,-3.0769311031596076,-0.20248760424226792
36,0.7496445539576039,-1.9900649355477755,1.8418594423077594
37,-0.026860215745430127,-1.66373701751268,1.7423659557957245
38,-1.186840116154661,-1.8380434524463574,1.3829229761494282
39,-2.520590408090117,-2.133111598276584,0.28705839956464096
40,-2.6010016863569323,-2.9989076459017125,-0.16485095437714345
41,-2.400173375355581,-3.3814624398508433,-0.37653213874388425
42,-2.2661409514637176,-3.5309491476067363,-0.3645931800419708
43,-1.8227518566462613,-3.8655741543849285,-0.620927405233635
44,2.751193879172564,-4.168100478290829,-0.6250275188553113
45,2.7427132232980975,-3.6859869895794835,-1.8238290734369764
46,3.2538252103074683,-3.1123829691158464,-2.879892575028461
47,2.6992402948189786,-3.365259844316941,-3.2518234839404125
48,2.4695846720076573,-3.6661473475543507,-3.3293364437840056
49,2.958917832640474,-4.085533307755983,-3.1505385569301656
50,2.9456827939406076,-4.1858636550301345,-2.8962775378288064
51,2.9328342217942,-4.112760699046817,-2.470801274828023
52,2.9755233538472656,-4.226225337195346,-2.256820509314102
53,3.7414009894354012,-2.771293487263416,-3.0291969613353595
54,-0.042385359780120646,-2.374010629589619,2.2106001110965043
55,-0.8510503176464408,-2.512224247209653,2.16154244467017
56,-0.9100597049278973,-3.7713893833571364,-0.18153138041940137
57,2.124322740420597,-4.647626665323429,-2.4897750618364256
58,2.337743963665676,-4.353501706470381,-2.6738510627200784
59,3.1738159321897492,-4.632449781469113,-2.7761389646824277
60,4.052776189320105,-4.271549748635369,-1.3374330986683605
61,3.8894138211119733,-3.826962194780009,-0.9690665468604841
62,3.10172183327668,-2.737703158058946,-0.017400965797275545
63,0.7200280620762612,-1.8903620412791247,1.4802660434991162
64,0.09985521737037689,-1.5961716935043735,1.1854104979078035
65,-0.4583490970579942,-1.8928216228796066,1.118221991458486
66,-1.7944198215897305,-1.8858896302892374,1.028386542589795
67,-2.4272927201200485,-2.115910644485847,0.1668896031078292
68,-2.635265901968175,-2.5178955932684457,-0.190515392254111
69,-2.556895093349052,-3.045964494590449,-0.42052606178273977
70,-1.7809602111434588,-3.040948071759665,-0.3926901921767983
71,-1.912513296847983,-3.5287372817679046,-0.38885608143509387
72,-1.7802989928740978,-3.935471442322856,-0.35591413964317514
73,2.090035801966297,-3.8160514427979755,-2.2795860626321205
74,2.227031046882459,-4.044631291005198,-3.0206538466489246
75,2.9737266575481383,-3.3840962918020145,-3.3366021227747624
76,3.0888803903551523,-3.455004994689812,-3.1562559427904464
77,3.727595051780393,-4.299783840435948,-1.1699772571368963
78,3.0733794162810772,-4.38941233747718,-0.5285986928376996
79,3.2642162110422452,-4.136679584590886,-0.545554105111011
80,3.217266852206871,-2.821309171794694,0.3467634883820375
81,-0.05187049228570264,-2.2432483664340634,2.345549005377979
82,-0.8397327712315238,-2.467515163000484,2.2936617993534845
83,-2.5420329680393716,-3.5582605503946243,1.122610328297831
84,-2.106551344279971,-4.19719434343541,-0.46433961538593016
85,0.18686460786091164,-4.210018712805379,-2.0081396804971194
86,1.9842815846579511,-4.8849530143257,-2.547839354060478
87,3.6395237497132484,-4.3178600790938635,-2.1544563445828446
88,3.663382431200603,-3.6649832387532526,-1.1859666816171475
89,3.3975302618977707,-3.1109739052706806,-0.6735272844370914
90,3.035184425240921,-2.4965118393811077,-0.14303476838598214
91,0.7060606312371758,-1.6149333029054775,1.2790878161973467
92,-0.06973288224034278,-1.665016748868706,1.1387703385542838
93,-0.8226244833129065,-2.1465157210928925,1.1716334531097718
94,-1.8946833494453357,-2.086969446818706,0.6980925706013352
95,-2.4020491791459593,-2.090669965740334,0.5872403628520043
96,-2.541512240216615,-2.223188479483002,0.46370316478580337
97,-2.835755373363943,-2.71002664824144,-0.06287304442691596
98,-2.7342597178074737,-3.377695652874625,-0.13285642881969448
99,-2.5942764099205395,-3.6042836918680297,-0.09445856423683806
100,-2.2534836033752628,-3.77835857866448,-0.3368016496037499
101,-1.8429955667372573,-3.893337536072406,-0.6349215977523942
102,2.6751076358677772,-4.654035922495327,-1.415147587226191
103,3.544463748854699,-5.11136756994958,-2.0562258827964377
104,3.9459690025658722,-4.213514714423097,-1.2340947146582757
105,3.9441395398298362,-3.8561532910565566,-0.6475886759640057
106,3.686103545629287,-3.4780019025525144,-0.18597187152759007
107,3.60891459958265,-3.2724710107185455,-0.015610687443805706
108,3.677016317125344,-3.345808646439504,-0.20581289272467057
109,3.64668846934328,-2.9427643209313534,-0.5076812402484898
110,3.320977642939534,-2.4550448091708597,-2.5457222987258312
111,3.0254476411474323,-2.525026331926452,-2.8114708897918206
112,1.8997720275570822,-3.9801965970081667,-2.9354538686969573
113,1.8778440181514418,-4.524187371070687,-2.752776387170397
114,3.706781028941633,-4.508271069377573,-2.0645138567991266
115,3.9011465713759286,-3.844102675522119,-1.4203204368640843
116,3.7403523980461504,-3.4369939423462768,-1.1886175374997145
117,3.3750859124933603,-2.9180424210512443,-0.6298183407252831
118,3.086349314426811,-2.688250902420319,-0.015961919448469537
119,0.7910275519448257,-1.7748823464501873,1.283722031345461
120,0.055431416102424975,-1.8368135373675414,1.327748635936755
121,-0.6484161667794708,-2.6372841343826403,1.1733088640880553
122,-0.612264448099605,-2.0392321308254004,1.5228219647150307
123,-0.8554873488885434,-1.7768745239581694,1.5620504775228237
124,-1.8767509187589821,-1.9522978329414176,1.0599469250619584
125,-2.628229504059743,-2.4040504148556434,0.30998013995167356
126,-2.7502731162709577,-3.0267273303364095,-0.18918927292739512
127,-2.530791913065755,-3.7501714387202365,-0.2974895226610256
128,-2.017380551500211,-3.840303733163789,-0.7906156109611292
129,-1.4240847593949488,-3.628650197168996,-1.235668305338348
130,-1.0224706863881414,-2.1282266288392284,-0.6486640769739419
131,-1.2413773156456314,-2.2153583557105723,-0.22849745944493105
132,-1.3973491639210494,-3.2707482505228755,-0.8851856516724426
133,-1.7669028567452387,-2.953172466305416,-0.3466862419840067
134,0.1898323363077058,-3.9990820713917326,-1.90190923541513
135,2.7689794372825647,-4.253579586086827,-1.2863609819251265
136,2.490618713422059,-3.3726624040781745,-2.4276780508546194
137,2.413901073874641,-3.4875192806830357,-2.651597922728768
138,2.2060769686478823,-4.5205792842160974,-2.9542237815057866
139,2.1207800202344416,-4.6660100874746036,-2.8664609466452764
140,3.379693044651614,-5.102748355272666,-2.248018223479792
141,3.637441000310756,-4.637166567134358,-2.7825103661605177
142,3.7904842199392825,-4.428326267834232,-2.5377259185714136
143,3.539250828128746,-4.235948605355039,-2.4337923195859528
144,2.7938357055250487,-4.195780174090614,-2.3964569826343944
145,3.6496584404605206,-3.686872198822568,-1.1660482582806515
146,3.5910708562861107,-3.4903817213658233,-0.7105393480655299
147,3.5500616816448907,-3.293009532281906,-0.3369310751645998
148,3.3491864951760264,-3.0761927034059395,-0.06383186988074362
149,3.1532767559202877,-2.74435889533348,0.013019428507563517
150,0.5376099534697114,-1.7760833009316688,1.7303227070841596
151,-0.2022094923289435,-1.7041947707323415,1.5624071396831232
152,-1.1744430566076065,-2.047800803946717,1.3632047066347401
153,-2.634830423033586,-2.3831034272409735,0.3514176175264904
154,-2.565753561412257,-2.865823927315476,0.18664768649013752
155,-2.2258047155759395,-3.574213612541215,0.02352541303602867
156,-1.8499969482783272,-3.8915802341602497,-0.3232466232890144
157,2.4050025478796933,-4.252170263647245,-1.2411304358029627
158,2.9103094940315324,-4.060618139034028,-1.209163921466787
159,2.6648501814121657,-2.628379874782256,-0.37716425807302245
160,2.702574478833166,-2.6851678056981165,-0.8896868657378435
161,2.726492500866416,-3.3847841969800374,-1.4037575490461942
162,2.785352978929007,-4.063725614019148,-1.367965543000885
163,3.4588857296223448,-4.029224288737693,-2.3885646955600177
164,3.570619050493855,-3.2798461423211585,-3.057232015185108
165,2.9185841374618513,-2.9672974902028875,-2.7158807532195386
166,1.8686083902854294,-3.337850074028554,-2.7413390036786143
167,1.912718875141422,-3.783012737840347,-3.069061308966141
168,3.3338224562269874,-4.5170145732282565,-3.1601850281790624
169,3.448534302297975,-4.749497190966706,-2.8973957599965443
170,3.458887941204399,-4.882710047605299,-2.6793931563312894
171,4.064497901663001,-4.398596614754368,-3.4009268017456598
172,4.496044821069536,-5.092434145553882,-3.290354712536114
173,4.9591541061473245,-4.5295337018686315,-3.1912927433059015
174,0.8361118120359489,-3.231905532909183,0.89513054542702
175,0.749056444283719,-3.2601117436358527,0.9525568502115093
176,0.3430089689685963,-3.357021751683745,0.9525966992165483
177,2.510856590928047,-3.1744790619832397,0.49969837271420653
178,2.93663554406389,-3.0778313057281776,0.29615629910064367
179,3.1823041094741433,-3.1294290912218203,0.25104326017947465
180,2.868607132148165,-2.587050955275251,0.2245102819958196
181,-0.5153756614471449,-1.1107917728901064,0.6060769831412051
182,-1.0155196250164018,-1.6899312627293765,0.40316718678466684
183,-1.7495854631629366,-2.0768442432561023,-0.019204199873384117
184,-2.029389533287589,-2.6446109209884248,-0.20467699069988546
185,-2.5304573856326167,-2.719905177556501,-0.2548095520646473
186,-1.918315541514403,-2.2342012025060813,-0.11860466192748649
187,-1.6814735110466605,-3.1227906642492793,-0.9728864451739558
188,-1.134431765132187,-3.47401864806495,-1.0895120644620844
189,2.980846054212637,-4.366723570727797,-1.0895153699862412
190,3.183131345550458,-4.169686720594384,-1.118243799059342
191,3.4633584150078254,-3.8456553766183523,-1.1969635875863462
192,3.4847239557907987,-3.4214503794550377,-1.6053324552469102
193,3.4044963126053096,-3.288939260035187,-2.629965092500999
194,3.400401568560599,-3.7088524079194864,-3.29552568423991
195,3.395591389733967,-3.9022330669563097,-3.515188941810073
196,3.7947245797050124,-3.8234571793889485,-2.374416455107029
197,3.8577410920333297,-3.658542414852885,-1.417269375801757
198,3.2809743977650165,-2.7687302153554794,-0.8963452249707049
199,2.625377727038324,-2.3070523995650856,-0.9916045456307438
200,2.823188871521126,-3.133840142484227,-2.9850790012741526
201,2.902395029595601,-3.8769221013706385,-3.4077778969184624
202,3.303517881141267,-4.178324714145631,-2.3526555538335048
203,3.7252974044564455,-3.4146145673499584,-2.41524286181496
204,3.4640269079806223,-3.131464468656901,-2.34085340753791
205,3.369347701937723,-3.1448901235877496,-0.9488736774757506
206,2.610281853398259,-2.258530620690686,0.0683242214483789
207,0.032288428519834496,-1.7352769847378007,1.2479692967093554
208,-0.45598424547718336,-1.9165183393287748,1.1160160605966158
209,-0.8338776409256229,-2.2102004218824125,0.605709952761136
210,-0.8416301958718856,-1.1093165935245795,1.1270646916360239
211,-1.2430683349151386,-1.4234701854279475,1.1271368202314822
212,-2.186166615340176,-1.760618897473551,0.789667637562204
213,-2.6805142113880946,-2.3600222625679517,0.14597922155257315
214,-2.7763986520198887,-3.0675112249559935,-0.17621514935320268
215,-1.9904308364572831,-3.6201495670199817,-0.8764803882133678
216,-0.6537458022213741,-3.8152222277659145,-1.5615913433814566
217,-0.11681549831937854,-3.96021270560806,-1.7859149177475127
218,4.028652374373199,-5.161949276616578,-2.83349524834818
219,4.0777684527561116,-4.872803674652785,-3.228356434628741
220,3.948022153745102,-4.159637886628577,-3.3439781204114225
221,4.231905841181479,-4.2446110470851846,-3.209494581028497
222,3.6612571910766416,-3.9809261182166207,-2.9742071673894666
223,3.3659868776416246,-4.163920324634384,-2.8922187687838363
224,3.6981328869119032,-4.41807049316858,-2.864897703898327
225,3.758495916674365,-4.660052994454876,-3.1493922970480495
226,3.924740797853759,-4.322053220209454,-3.3231533343392545
227,4.076764224932077,-3.9371867156207054,-3.2772979409890413
228,3.821224474136212,-3.78748917705605,-3.4017504176129
229,3.47856297739685,-2.675502227476863,-2.979352117735527
230,2.96663543114972,-2.294669789678484,-2.5071126439847187
231,-0.8150229069487431,-2.561467301511731,1.5894811146738257
232,-1.8189595835458736,-1.6187661443423889,0.36163252720706757
233,-1.7363339601030183,-1.721316017349868,0.46157224564577715
234,-1.8262505917044645,-1.9072995884902457,0.2913437708714972
235,-2.298609817919625,-2.6628122147888384,0.3324819937143745
236,-2.2539819465341364,-2.6726827239786894,0.5258730756186135
237,-0.4303033864380385,-3.094766113910436,0.911355295652681
238,-0.24362937658004785,-3.0883437886971614,0.9016709409527012
239,-0.08561313109355705,-3.088675841615705,0.8422861714610365
240,1.0260446357171793,-2.3933852342184525,-0.8405773748056771
241,0.10910030279214386,-1.9458389277665968,-0.9302138874764317
242,0.008788777867626886,-2.0409098627406723,-1.041959201319761
243,-0.18476118279198053,-2.1798680076004056,-1.0650060730538904
244,-0.23541491527857134,-2.5168055883902247,-1.2513287813376597
245,0.17206881070041888,-2.4615110441382613,-1.2880953646601179
246,3.3732453594122367,-4.73204305652932,-3.3919292603280558
247,3.878522991565609,-4.119668047324647,-3.7374607557186894
248,3.663424203627681,-4.367032369250444,-3.695880950970017
249,3.398736386464423,-4.572915043478052,-3.560223611129916
250,2.6814681995766465,-4.503538853788062,-3.0140734109574625
251,3.3931619825120616,-4.36188887336082,-3.118900358485777
252,3.7445543363692018,-4.531553367545908,-2.5639075938080675
253,4.067583921126759,-4.1421063775318485,-1.6116527911503367
254,4.022044919137732,-3.5406388294089006,-1.0315429349936782
255,3.2514306323951163,-2.5931139955951688,-0.3066346606331888
256,3.0764193897908525,-2.4550804793875454,-0.23163992490737942
257,3.0215332873846776,-2.6041879492795155,-0.23510633168273345
258,3.053802055317472,-3.0682086995951394,-0.02815235043466145
