,tsne-0,tsne-1,tsne-2
142,-32.90705610386175,-7.273734930576788,-83.72777028598139
143,-32.191278443426576,-6.0671454100883055,-84.85834685861377
144,-8.98126229207183,-12.091360995554291,-100.08141408713219
145,-0.7861263901610791,-21.46206527072374,-74.7264074128792
146,0.4333968872871699,-22.504428127315798,-74.00037271332609
147,5.272829591387882,-11.580542096393998,-67.77666704771073
148,5.56152360280679,-11.251427196027562,-67.80641139877905
149,13.69357796855846,-6.893194623164528,-66.50405464407369
150,32.368702778740555,29.14442108265457,41.189143392464224
151,30.1040164761805,36.73126674154378,51.13505504155398
152,22.623816301020113,44.978222491905925,56.78608352018193
153,40.87795844993888,184.3846571604151,193.64374524089268
154,36.474375303177986,188.80112782850654,196.39094638007154
155,35.97558211780523,189.92376644248475,198.3859421533126
156,10.576664415373498,-52.18816046674393,62.150633417906576
157,-47.354680436613954,-18.744561796644337,-82.86006097921177
158,-46.922581450900516,-18.943864488701006,-80.55029102774012
159,-9.775444590252883,-43.01309395939677,-77.63150661373854
160,-15.623935155602247,-41.78372369268755,-81.66649817417112
161,-37.299036151070084,-39.241981562577685,-74.71587781838393
162,-35.11605896483987,-16.21384661702459,-85.40442200703727
163,-10.931852769452416,-9.760014723103367,-92.3439575358212
164,-10.221898086533797,-30.503455409067904,-104.69513975241011
165,17.567722230799102,-11.95782199125657,-90.38304616976049
166,22.55479680581077,-35.05377581786292,-50.1300790570419
167,22.663440367139202,-34.35533407160945,-51.34226737979043
168,-32.41050425646357,-18.865604529356457,-92.47572078250073
169,-32.283265690643816,-19.800112713295988,-91.91713269893707
170,-32.27652590373225,-19.91875166548828,-91.82363936966424
171,-25.011589015429276,-23.143351750868,-93.58952670501435
172,-32.109677813020724,-28.677544268602873,-98.81548767825082
173,-29.855755303115647,-38.597342877916255,-96.6888691641603
174,7.2220552221007726,-26.597019659294663,-5.0217762554936956
175,16.022729894400666,26.9723293153694,60.848382481546714
176,4.8371382027173535,23.476911722976315,45.25785940635868
177,10.812140547547658,-2.8752248568022156,-60.63855588693416
178,11.305596561559106,-3.330105460831091,-64.1329369301421
179,11.063258562855989,-3.3089584167057797,-64.82828869977392
180,16.373269505652967,-1.6682604444686464,-68.70713868951147
181,50.680438426678755,46.48396267824871,65.6787417753572
182,28.635462559756178,36.266916710196824,62.23382563454293
183,-35.14633879546711,7.546080918010347,65.45357297969987
184,38.50145233984971,183.03189830801955,205.6000580916531
185,35.40681054724732,188.81405028944292,203.920585442711
186,13.480380443683218,-6.95617440646884,79.36962422240939
187,18.88824900891857,-27.709924855893146,63.33972023189612
188,18.49991490626869,-28.767799524297896,70.59244535827446
189,-12.178533116240809,-5.568595311493355,-71.52450656492641
190,-7.279755185724943,-13.219150233061614,-79.56448323156017
191,-6.345325173029552,-14.048753250972512,-81.01784483298354
192,-4.357153513310852,-11.520546361828892,-85.65397767178217
193,-6.195838982899599,-8.07257836291362,-90.26008851958927
194,-14.328587803798998,-14.434909219006787,-94.25256372944118
195,-15.886972460050886,-15.55624041823949,-94.44228470721801
196,-29.00710571773012,-7.321287806319013,-88.20901484125899
197,-8.317699653038764,-20.09361012732371,-81.40093220978348
198,8.59404014155318,-24.361882061918347,-70.10261217043288
199,-22.553493413873838,-23.073598489087228,15.586089614816844
200,2.6277940379083877,-22.59458510973831,-104.90754503022745
201,-5.3031444819746225,-18.371219482978223,-103.7262086665209
202,-14.75360193722082,-5.472551849385914,-89.48428850319533
203,-23.970725199333344,-3.882164165868925,-88.39055049942695
204,1.9633304330510817,-24.07458949450484,-88.1985623741025
205,4.499079432422215,-25.747380839609438,-78.8406542788096
206,15.4970206101231,-14.894393681076115,-71.00798012322757
207,24.268556779965085,38.12480432049386,48.67464717838552
208,26.19488529365342,42.32630364838237,55.698778363563314
209,-25.889918867322496,-0.47893842725142527,48.96981259587488
210,46.9947436671125,40.28109662847699,67.60126333344827
211,26.497121480431495,33.785980206969626,54.56362398668433
212,44.36954414715693,181.666159640223,189.9991098651317
213,37.05733090053409,183.5758329913263,193.77950972931916
214,33.18299244163873,183.57672634709863,195.17962241953092
215,19.16323306620397,-35.9424257754434,61.30821864582834
216,16.09368613014899,-34.33598065885405,70.96829099029775
217,12.976812393214862,-35.83588166793218,72.82254201755057
218,-35.60927294113227,-26.486830185198627,-89.81085325001627
219,-34.40432064591925,-20.917581928906536,-100.25498284190617
220,-15.294823372061117,-30.33582813021232,-92.84477972849075
221,-20.245041609767846,-29.283401686101087,-93.34305569268457
222,-14.778164001892193,-22.369943105543015,-89.37170883463871
223,-19.623538851472514,-13.8623442510005,-92.35774302370562
224,-20.35801201702515,-11.258585302687134,-88.77784558668606
225,-28.87257591198604,-21.32335707487093,-92.7859687840098
226,-24.295296612120953,-22.08752794168492,-94.47567894378135
227,-21.448055901608267,-21.596205248674373,-91.30682602728855
228,-18.898435859716276,-21.255753583018816,-93.09489782474662
229,-5.527071864066249,-32.92723091322111,-106.21438474052755
230,28.153212822886925,-5.15602696177407,-12.936010351488704
231,19.4868502169288,39.32340620529701,57.68031045529942
232,55.58696264556389,183.71750830856374,195.53210396204426
233,46.461054875553614,188.43411630193802,190.25697042482648
234,48.08309681570388,188.75039084638001,193.14590912636416
235,39.85726987444198,189.85902022776386,198.32356860985092
236,40.43711241916107,192.41911468391356,196.8430282140552
237,26.232420512381687,31.56109192440353,73.73803008855222
238,26.307527818328097,30.97228084969013,73.35463751622204
239,26.489329356927247,30.20248746844419,73.0578059043597
240,-31.92133860845803,-20.360348630146316,36.304195019754985
241,-30.79823305558872,-13.408494911287889,55.66906412463371
242,-30.061645598091065,-14.625259420101798,54.1586871007685
243,-25.556238811951708,-11.165612141817151,58.78193836454956
244,-24.560753724541573,-11.56096220160734,58.64522227865106
245,-23.242228513858798,-18.725902476791948,54.72555395631242
246,-28.713618324470914,-17.80751406340404,-94.47328241737723
247,-20.64170951120333,-4.683446998971525,-108.7596658008512
248,-19.72171590573363,-4.304391118859755,-108.31846020136145
249,-19.406545111823878,-4.1431867307389645,-108.37363348700917
250,-8.009574366264774,-14.965723307509286,-99.92101636417605
251,-18.998061481896933,-13.842211480926723,-92.67722653589368
252,-19.06149081552098,-18.200568282886636,-77.53867454316638
253,-17.612123573140405,-20.517601225730317,-77.26563532496523
254,0.9943897263304156,-26.628008254675255,-76.28050150394874
255,11.888719644919062,-16.73552637937269,-70.75019011847239
256,12.034533305675852,-15.659171607279895,-63.31791222950801
257,11.668360402001241,-15.302304229367577,-63.599616285555115
258,10.373180948016328,-10.41990033701582,-63.16363822968968
259,12.10013485058664,-5.273292904265673,-64.39995510848135
260,13.893248839536477,-6.684645382063464,-66.47163747446791
261,36.84829864594311,39.45187610309927,47.71679957922775
262,30.948778511261327,36.03890588943204,54.416848163544344
263,23.26093222379094,45.80923274519454,55.39733167837739
264,45.318021093997395,178.34779999785206,195.93548708858742
265,40.39276057863615,178.88120940210823,201.10445596639713
266,38.64345411622314,185.41651550331883,206.36304964777068
267,-37.89887848715025,-16.039091431375272,29.385948868541455
268,-30.870372943043677,-22.08936994344486,38.02717239621919
269,-38.38667047809809,-10.939531332620035,-103.21847966873422
270,-36.771863759078975,-19.65434407718801,-90.75265714940222
271,-9.711332933398598,-14.183795659740815,-80.12106889489732
272,-34.317535206166646,-19.102182265650242,-87.12799397024129
273,-9.639810964889188,-10.666755203634713,-93.90617650403209
274,-10.45503077618761,-26.771580871774418,-105.46740306612966
275,-10.204323961727866,-26.54605605167316,-106.47749111963091
276,-0.43191760675971097,-12.018393070146843,-113.5160637841383
277,-4.30848701081723,-9.055673397062359,-108.34880573338039
278,-17.092788103006942,-6.991733440495391,-103.66137287412315
279,4.122002270364981,-30.270885273507922,-102.03874743912132
280,46.61541913605444,41.09192160349257,71.15597085994014
281,46.5685763339833,41.06687113785453,71.30157308402951
282,49.50679584512868,178.24900308515893,198.97478047880972
283,49.50371231003839,178.90558159295313,200.3109785383409
284,39.42303244473787,189.98256401871203,194.38397326083407
285,35.42042504129021,-67.41182426771182,38.59875878786576
286,24.968595290044114,34.31315161610845,77.02000910704002
287,50.424197697030706,70.79212060513824,139.9647327653455
288,-49.17979433712406,-18.276027592159302,-83.06857661219259
289,22.67812537940234,-1.2860608451292197,-19.96820216556879
290,35.64338024901053,14.813883936634197,40.8595057385884
291,33.271912351424625,9.758537414776539,47.16090224826802
292,-43.52374079410852,-49.333568722327655,2.010208959950326
293,-47.60015462793862,-55.574092697070455,-0.01329885711524372
294,-10.82395176014561,-14.109232225848825,-59.70439752614315
295,-8.903358508886559,-11.366330726798594,-63.92323970628114
296,13.741060672740637,-3.831926030515809,-71.89049961088148
297,15.513488968388677,-9.409429268153854,-79.24963769351368
298,32.4213975941846,18.99013003023034,42.482642990903074
299,11.929473076996757,-62.4741153960744,29.58095759130285
300,-40.21450064924032,-51.58711440633545,-1.510501627792768
301,-43.89528762496425,-60.574384704564416,1.7284373311903927
302,1.2615051171976723,-21.24733723084957,-116.89116065030096
303,5.782145842999937,-30.121119872562147,-3.4352351967045025
304,2.6423950126216416,-30.169730604816337,0.04061792049558034
305,1.0551700111506763,-30.653127715533067,0.44155195664456776
306,11.43266367682722,-2.240923433253434,-58.4320604590782
307,14.943808636632316,-5.909021256530093,-64.79686427236683
308,29.6795161285321,29.97509000594761,46.058437109721524
309,26.948519614281967,34.11823641355261,52.970240640640355
310,46.07975865124409,181.49649977833243,190.20803789424116
311,40.43072454997833,181.89996025222223,193.71233843027898
312,32.57888076747548,184.96121560969618,196.94871387405158
313,31.98072086313897,183.18774022426646,201.82502899131774
314,-6.571272348427178,-17.237398141278277,-50.87794604706984
315,-3.212203658636441,-8.396607981955485,-59.86323565851338
316,5.317009949885166,-3.5360775740811135,-66.47513271490932
317,2.6959713362208646,-8.516818201551255,-75.95320248740533
318,-26.868591197272238,-19.10678773615974,-89.63412474163161
319,-21.131215413733756,-27.959633467325105,-98.25877831043312
320,-22.158830624604672,-18.091231057826466,-94.44492258519158
321,-2.4225640838432136,-30.872695173597567,-74.36677396849703
322,-5.25743987256139,-15.66841878242405,-73.11831941197553
323,30.310692357739956,18.425914393247112,35.00293639600296
324,38.58875464939775,17.777477304921987,43.833314474298525
325,-91.53489386879048,16.575753195983204,58.89231442374884
326,28.157700768877245,-63.17901023111784,44.91879916722424
327,24.99710910692783,-66.94035601514976,47.76159921499073
328,32.44938397683877,-78.29551058521231,44.23541498490412
329,24.648271831215567,-25.748222737461035,-49.80192992413633
330,-11.520015025050457,-25.324194498360647,-99.1978853394627
331,5.623356588915974,-29.56899653652974,-2.624545731119339
332,3.315805110783447,-30.897682759408145,0.7535527827746715
333,1.0527040952000062,-30.647008770955654,0.8664819413034083
334,11.551791964306755,-2.1241989472693277,-58.04033923590048
335,30.5968761171158,36.161572092474756,40.280279764655454
336,30.283546554793656,32.15637945793103,46.036168804244404
337,44.96289349953879,41.40701552984388,67.92202094725313
338,66.61488009142802,58.40532122509065,128.51659051874807
339,46.34030496062313,178.97504562076762,196.3239676417341
340,44.5362299312154,177.14147499402003,204.9270542127829
341,23.356759096289547,-33.228348192526305,62.115701940884804
342,18.89692328231245,-34.263704039357016,65.24749875155987
343,12.786959722977125,-35.4125122346042,72.42550018014445
344,4.486159554175115,-10.584672431319737,-32.09489664044684
345,-21.52518855480652,-4.70198682483424,-111.1241587214225
346,16.300080130657175,-30.251167158223844,55.48450558182286
347,56.0586112369644,67.92905053881236,138.98120084335028
348,67.2823820048504,170.22220183784196,191.40748934367082
349,66.46614935418827,170.64952732978574,191.41131740232683
350,65.49076900593833,171.07964840621415,191.30144570023003
351,55.459274583359864,177.20453310534884,190.12339978916833
352,51.414366650388246,76.00264071807553,136.56049720818075
353,23.21730992667005,-71.29680772658843,43.00376160138626
354,38.23445439019532,-70.17885300204915,42.274055092516804
355,37.14915751136102,-72.34808435815654,41.09586583241544
356,36.16314079602269,-73.99251436869844,43.2768614684903
357,14.207089735700283,-69.8571855114281,35.76381860021318
358,2.870102111696565,-43.2641809080863,-26.67672529610034
359,0.09102772422604533,-37.17620495892084,-25.036477870887325
360,6.910834548579869,27.118254038837414,39.05684289003428
361,6.795715213354127,25.630733967291793,39.34215038287571
362,47.31511646409499,36.56795349608845,68.05081627516148
363,52.889712103416514,182.81269463990228,186.2254787969
364,47.95033365146201,184.1770340943877,186.5679169760355
365,40.26108003397143,187.37868437912806,197.1715794113782
366,37.673271308736965,188.09117763183505,200.68084079118506
367,11.395385249182558,-50.45727957030373,64.5347719513001
368,-47.057881418993375,-20.160742782621337,-86.12605415565355
369,29.117158947298186,30.70738715022821,43.91474215971917
370,26.11932608407724,33.837382373173455,56.07746748336179
371,43.11554691899738,181.68785825697287,189.51752167433068
372,41.7119498153913,179.78197133797764,191.0063490490294
373,36.55491327636739,181.53616669761672,196.17828814594475
374,37.885167844832225,182.5321098766293,204.00153855992374
375,38.57601968862686,184.74433590798924,206.7754255687738
376,-33.612155580674916,-11.759691956255239,41.58525919771499
377,-17.724767652520345,-7.58552363683042,23.026785393438868
378,22.742876567315587,-58.437234985844235,57.45534874819976
379,-6.229476386617149,-62.31548584698948,37.661834412227684
380,-32.089210930141725,-19.85490595865164,24.36311112264629
381,-32.02731036328059,-24.89064937186644,18.83008705071813
382,-32.41692499320588,-24.36732544524515,18.726660352270418
383,-31.793318645586712,-8.094334019720202,-100.11848237875559
384,-31.777704302495952,-25.72119307133606,-102.35169703229778
385,26.313931487629578,27.009260205572353,31.35682735816855
386,10.805994166188924,4.2419049692918485,38.30878661158641
387,8.700997018280834,2.85914715502924,38.24814920110196
388,49.23331172004658,71.96847436017912,138.80130676517655
389,31.596848038233865,-72.57648608145392,45.88741504055797
390,32.198679788502425,-72.7799279447561,45.61166941410932
391,36.960688489516706,-72.05747718352957,48.56482471397145
392,73.15459707098613,182.22603430975013,192.10982589646886
393,4.6419648744290605,-32.558599724566385,61.73275533328789
394,-11.614169650307936,-15.04352802931521,3.9666212751991408
395,-11.21182413272995,-15.298160285616236,3.914157450385339
396,27.811813961906786,25.384364507187893,71.49279821259292
397,27.688841295744364,25.650587680818607,71.85461894656908
398,27.655733199534268,25.79913375544166,71.90768550016739
399,-23.991180880268768,-21.067297232658824,19.186403945698142
400,-24.93171574995001,-20.722220490943922,20.432367828608946
401,-25.11360678295166,-20.767125229547975,20.640885502266812
402,-29.854988026663897,-26.054112580720076,25.666246329310408
403,-29.2190316998118,-26.095162986013758,26.25108526771858
404,-29.141362379816872,-19.054922606558442,35.01649405400664
405,-34.41321920541192,-0.3611349564043737,55.23330929744358
406,-28.144588784503963,-6.115175140554659,55.061111455029256
407,-23.1510869487154,-10.233592009662425,55.785911057484896
408,-28.102124048226493,-24.208944799495026,42.40177985483047
409,-11.88572180192886,-30.661984286333446,-17.90879856249725
410,-15.953893909494674,-24.898183452109077,-54.44542017193597
411,-36.70948265283466,-17.561600312132335,21.478553800870678
412,3.639095657838449,-9.587801988328641,-76.102078186901
413,27.897059840803003,22.470921351238268,34.47524878027352
414,11.49721833951957,21.582892579882415,37.4543391823159
415,11.317447422307295,19.7324555929901,36.76074347550166
416,12.423202965975616,-3.9359877651579684,32.687082832000556
417,12.624104988006328,-3.4953744905159234,33.85368947568567
418,-33.96785914281805,-13.688019198587462,-89.56841221854711
419,-30.32220565312634,-14.577569337656882,-84.49913199559208
420,-25.677352398744695,-12.822693393488938,-87.86807453929507
421,-15.502590175169201,-25.370015500904376,-97.77999805485567
422,-14.577581780885708,-20.096522881573502,-112.62513428736631
423,-19.062128380015814,-4.566251777630632,-106.50906164208696
424,-18.790547263889366,-4.824926641220286,-105.7639227505095
425,-5.777109598757484,-12.05482628568115,-98.20605822173935
426,-5.313157070228722,-14.200424188291086,-86.40182808407403
427,2.406539665744805,-14.780935285912841,-89.07412636303101
428,-23.71106757043705,-27.66501856970798,11.32643874927034
429,-28.094179351569387,-30.39827466417713,16.986194386467247
430,-33.524296909677965,-24.301075219643636,17.23057875480633
431,-30.183324018007447,-30.2248445952202,26.65471496168595
432,-29.779884279034707,-28.88029095324793,27.08950130953662
433,-29.711133133972925,-28.53135893141198,27.477824936039873
434,-29.675363726922235,-28.470020621189175,28.168459829705025
435,-27.533359253617146,-23.812891514226006,43.87105180889147
436,-29.289129248907418,-22.658914101907765,39.96816329570199
437,-37.56864879063796,-10.339696049039672,-87.79268231313895
438,-36.11137384178329,-11.431192826846603,-83.08649405035797
439,-34.41138572482276,-13.58546643433316,-79.5005092783146
440,-17.502954081759245,-12.516289163940408,-84.40331080190145
441,-5.5031782297976,-11.353432730990061,-87.16261081964909
442,-29.02441819751827,-25.71692766003508,-102.37613771574239
443,-29.72145605252757,-34.440650993565484,-96.24779777475686
444,-19.221213670840296,-42.229503244962046,-89.26030466686993
445,3.9077696504968786,-2.482374743461346,40.709494555504115
446,-15.36782376768061,-13.52775817961093,49.4173742219032
447,-15.170192738538791,-13.697715496690053,48.92007001719832
448,-15.152112721656366,-13.743360350930189,48.81330812482291
449,25.334062766597615,29.547936909783267,31.126234462405264
450,-16.033570861015466,-11.973786123367725,67.29058500018024
451,29.009691171471545,36.301561608648555,63.254802606791884
452,50.28609891819081,66.41989775027949,137.87448348078442
453,6.246917275649512,-38.753482729236985,19.12491257754696
454,10.931785534502199,-6.067223345411767,-93.41946742582022
455,0.7073924199182996,-34.52615324770134,-27.559276309288734
456,-6.8090678150576585,-11.030160352248158,-80.65119066977438
457,-6.945283321314069,-11.755155716983634,-80.78629374889407
458,-5.023972734771328,-12.843344896847615,-86.37782567239533
459,1.4189391355187961,-14.173018357930177,-89.21268452805326
460,22.488172529301053,28.398517502610257,35.2481626207655
461,33.44935860196614,41.66092963977356,51.518955165713976
462,-34.07368672165068,2.542479749208633,53.92580698086213
463,-37.15640450385478,6.896296164215822,65.71721085310608
464,-22.384465488512557,-11.023440787841862,57.35287246838256
465,-44.03934030744183,-20.97930423579616,-89.17579402214079
466,-44.901890204981186,-24.106595738175724,-89.29498380208771
467,-10.18982352327063,-17.002907669368273,-80.08284842015864
468,-4.953881039518691,-16.354544221986252,-79.27180485317275
469,2.798004628456599,-12.101591665054023,-86.92596919131522
470,3.522787709593654,-11.066217472014038,-87.53597543069333
471,14.130213652371342,-18.346847132399635,-64.10002636432914
472,-28.225487309762638,-18.30880232313399,34.15241181647401
473,-31.673993090141312,-24.77720914650247,16.413608131483876
474,-32.45061405172698,-24.316600094531374,17.04211913794425
475,-36.525379385435286,-17.663815751830647,21.51654571515593
476,-35.46717912458534,-8.047906237927176,-101.53422062701034
477,3.564682695483632,-8.731418222157608,-75.94793244858859
478,-6.628297241804884,-2.052936329897447,-81.70027011032768
479,25.45316410351326,-2.6332778111186297,-18.26251227952499
480,-28.891943817213516,-24.088656282875725,-106.73599255213813
481,-11.977791684477015,-32.19097287124315,-92.88817547686726
482,-15.33770766047669,-20.08063813096582,-112.91258160590705
483,-19.74169837540865,-23.582578606729616,-103.0950312851852
484,-3.323923378496273,-37.61921200973741,-30.454946247847282
485,4.16275295785682,-26.345936269899447,-84.20479775540907
486,-16.274804878538376,-9.308638491211461,11.65508820437238
487,-21.53853800539437,-3.5946222441835562,9.140946324571189
488,-23.03603987414631,-4.353081236666409,6.198203756689833
489,-16.279975869547663,-15.93719882037919,41.561384621860135
490,-32.7326534761057,-13.217434528866981,59.337653010083564
491,-22.76831227205794,-12.646999686003296,63.907788322913014
492,-23.205967543187608,-12.565792760820036,63.73722473306475
493,-24.799320637620777,-12.173679304482157,62.36395779469723
494,-24.970484055516142,-12.33503131505489,62.38951395684662
495,4.730728500551152,-36.26938168464618,15.010433687757828
496,-32.91786207920598,-18.88333996243751,18.163322506435563
497,-31.09035092852103,-14.013559050674932,29.629108454605248
498,-21.09270186858368,-25.16963042402993,19.453523268355656
499,-28.4968725983057,-2.1947288871591817,57.089677586760345
500,-15.56762897874505,-13.619357246812664,57.575141611988535
501,-37.805219932237165,-26.317330821713956,-92.51161454602882
502,-37.06336248718411,-30.141936421630678,-95.65190949824222
